"id","submitdate","lastpage","startlanguage","seed","PERBG1","PERBG1_other","PERBG2","PERBG3","PERBG3_other","PERBG3ING","PERBG3ING_other","PERBG3GEO","PERBG3GEO_other","PERBG3MATH","PERBG3MATH_other","PERBG3PHYS","PERBG3PHYS_other","PERBG3LIFE","PERBG3LIFE_other","PERBG3BIO","PERBG3BIO_other","PERBG3MED","PERBG3MED_other","PERBG3AGRI","PERBG3AGRI_other","PERBG3PSYCH","PERBG3PSYCH_other","PERBG3CHEM","PERBG3CHEM_other","PERBG4","PERBG6","PERBG6_other","PERBG8","RSDP1_1A2","RSDP1_3A4","RSDP1b_1","RSDP1c_1","RSDP1c_2","RSDP1c_3","RSDP1c_4","RSDP1c_5","RSDP1c_6","RSDP1c_7","RSDP1c_8","RSDP1c_9","RSDP1c_10","RSDP1c_11","RSDP1c_other","RSDP3_1","RSDP3_10","RSDP3_11","RSDP3_12","RSDP3_13","RSDP3_14","RSDP3_15","RSDP3_2","RSDP3_3","RSDP3_4","RSDP3_5","RSDP3_6","RSDP3_7","RSDP3_8","RSDP3_9","RSDP3_other","RSDP7","RDMPR10_1","RDMPR10_2","RDMPR10_3","DTPUB6_1","DTPUB1b_1","DTPUB1b_2","DTPUB1b_3","DTPUB1b_other","DTPUB5_1","DTPUB5_2","DTPUB5_3","DTPUB5_4","DTPUB5_5","DTPUB3_1","DTPUB3_2","DTPUB3_3","DTPUB3_4","DTPUB3_5","DTPUB3_6","DTPUB3_7","DTPUB3_other","DTPUB4a_0","DTPUB4a_1","DTPUB4a_2","DTPUB4a_3","DTPUB4a_4","DTPUB4a_5","DTPUB4a_6","DTPUB4a_7","DTPUB4a_other","DTPUB4b_0","DTPUB4b_1","DTPUB4b_2","DTPUB4b_3","DTPUB4b_4","DTPUB4b_5","DTPUB4b_6","DTPUB4b_7","DTPUB4b_other","RSDP10","RDMPR1_0","RDMPR1_1","RDMPR1_2","RDMPR1_3","RDMPR1_other","RDMPR3_0","RDMPR3_1","RDMPR3_2","RDMPR3_3","RDMPR3_other","RDMPR7_2","RDMPR7_3","RDMPR7_4","RDMPR7_5","RDMPR7_6","RDMPR7_7","RDMPR7_8","RDMPR7_9","RDMPR7_other","RDMPR8_2","RDMPR8_3","RDMPR8_4","RDMPR8_5","RDMPR8_6","RDMPR8_7","RDMPR8_8","RDMPR8_9","RDMPR8_10","RDMPR9_2","RDMPR9_3","RDMPR9_4","RDMPR9_5","RDMPR9_6","RDMPR9_7","RDMPR9_8","RDMPR9_9","RDMPR9_10","DTPUB7_0","DTPUB7_1","DTPUB7_21","DTPUB7_22","DTPUB7_23","DTPUB7_24","DTPUB7_31","DTPUB7_32","DTPUB7_33","DTPUB7_41","DTPUB7_42","DTPUB7_43","DTPUB7_44","DTPUB7_51","DTPUB7_52","DTPUB7_61","DTPUB7_62","DTPUB7_71","DTPUB7_72","DTPUB7_81","DTPUB7_82","DTPUB7_83","DTPUB7_91","DTPUB7_92","DTPUB7_93","DTPUB7_other","RDMPR4","RDMPR5","RDMPR6_1","RDMPR6_13","RDMPR6_14","RDMPR6_15","RDMPR6_16","RDMPR6_17","RDMPR6_18","RDMPR6_19","RDMPR6_2","RDMPR6_20","RDMPR6_21","RDMPR6_22","RDMPR6_23","RDMPR6_24","RDMPR6_3","RDMPR6_4","RDMPR6_26","RDMPR6_other","RDMPR12_0","RDMPR12_1","RDMPR12_2","RDMPR12_3","RDMPR12_4","RDMPR12_5","RDMPR12_6","RDMPR12_other","RDMPR11_0","RDMPR11_1","RDMPR11_4","RDMPR11_5","RDMPR11_6","RDMPR11_7","RDMPR11_8","RDMPR11_9","RDMPR11_other","SERVC1_0","SERVC1_1","SERVC1_2","SERVC1_3","SERVC1_4","SERVC1_5","SERVC1_6","SERVC1_7","SERVC1_8","SERVC1_9","SERVC1_other","SERVC2_1","SERVC2_2","SERVC2_3","SERVC2_4","SERVC2_5","SERVC2_6","SERVC3","interviewtime","groupTime201","PERBG1Time","PERBG2Time","PERBG3Time","PERBG3INGTime","PERBG3GEOTime","PERBG3MATHTime","PERBG3PHYSTime","PERBG3LIFETime","PERBG3BIOTime","PERBG3MEDTime","PERBG3AGRITime","PERBG3PSYCHTime","PERBG3CHEMTime","PERBG4Time","PERBG6Time","PERBG8Time","groupTime202","RSDP1Time","RSDP1bTime","RSDP1cTime","RSDP3Time","RSDP7Time","RDMPR10Time","groupTime203","DTPUB6Time","DTPUB1bTime","DTPUB5Time","DTPUB3Time","DTPUB4aTime","DTPUB4bTime","RSDP10Time","groupTime204","RDMPR1Time","RDMPR3Time","RDMPR7Time","RDMPR8Time","RDMPR9Time","DTPUB7Time","RDMPR4Time","RDMPR5Time","RDMPR6Time","RDMPR12Time","RDMPR11Time","groupTime205","SERVC1Time","SERVC2Time","SERVC3Time","PERBG7","RSDP2_6","RSDP2_1","RSDP2_2","RSDP2_3","RSDP2_5","RSDP2_other","RSDP2b_7_1","RSDP2b_7_2","RSDP2b_7_3","RSDP2b_1-1","RSDP2b_1-2","RSDP2b_1-3","RSDP2b_2-1","RSDP2b_2-2","RSDP2b_2-3","RSDP2b_3-1","RSDP2b_3-2","RSDP2b_3-3","RSDP2b_5-1","RSDP2b_5-2","RSDP2b_5-3","RSDP2b_6-1","RSDP2b_6-2","RSDP2b_6-3","RSDP4","RSDP8","RSDP11","RDMPR6_10","RDMPR6_11","RDMPR6_12","RDMPR6_5","RDMPR6_6","RDMPR6_7","RDMPR6_8","RDMPR6_9","RDMPR6_25","groupTime220","PERBG7Time","groupTime221","RSDP2Time","RSDP2bTime","RSDP4Time","RSDP8Time","RSDP11Time","groupTime222","groupTime223","groupTime224","groupTime226","groupTime227","groupTime228","groupTime229","groupTime230","RSDP2_4","RSDP2b_4-1","RSDP2b_4-2","RSDP2b_4-3","groupTime211","groupTime212","groupTime213","groupTime214","groupTime215","groupTime191","groupTime192","groupTime193","groupTime194","groupTime195","groupTime206","groupTime207","groupTime208","groupTime209","groupTime210"
"395","1980-01-01 00:00:00","5","de","396299157","DLR","","5","2","","1","","","","","","","","","","","","","","","","","","","","4","3","","1","1","1","","","","","","","","","","","","","","Y","","Y","Y","","Y","","Y","","Y","Y","","","","","","4","","","","5","","Y","","","","","","","","","","","Y","Y","Y","","","","","Y","","Y","Y","","","","","","","","","","","","","1","","","Y","","","","","Y","Y","","Y","Y","Y","Y","","","","","","2","","","2","","","","","","","","","","","","","","","","","Y","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","Y","Y","","","","","","Y","Y","Y","","","Y","Y","","","","3","3","2","1","3","1","","367.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.88","89.57","81.45","88.87","41.27","","","","","","","","","","","","","","","","","","",""
"396","1980-01-01 00:00:00","5","de","708349910","DLR","","5","2","","5","","","","","","","","","","","","","","","","","","","","4","5","","2","3","2","","","","","","","","","","","","","","Y","","Y","","","Y","Y","","Y","","","","Y","Y","","","5","Matlab","LabView","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","Y","","Y","Y","Y","","1","","","Y","","","","","","Y","","Y","","Y","Y","Y","","","","","1","","1","1","1","","","","","2","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","Y","Y","","","","","","Y","","Y","Y","Y","","Y","Y","Y","","2","2","1","1","3","2","","293.73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.18","102.59","35.86","81.83","41.27","","","","","","","","","","","","","","","","","","",""
"397","1980-01-01 00:00:00","5","de","6882832","DLR","","5","2","","5","","","","","","","","","","","","","","","","","","","","5","5","","1","2","2","","","","","","","","","","","","","","Y","","","","","Y","","","Y","","","","Y","","","Binäre proprietäre Formate","3","Matlab","Python","Robot Operating System (ROS)","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","Y","Y","","Y","","1","","","Y","","","","Y","Y","Y","","Y","Y","Y","","","","","","","2","2","2","","","","","","","3","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","Y","","","Y","","","Y","","Y","Y","Y","","","Y","Y","","3","3","2","2","2","3","","386.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.25","125.58","45.9","109.74","50.56","","","","","","","","","","","","","","","","","","",""
"398","1980-01-01 00:00:00","5","de","656124666","DLR","","5","2","","5","","","","","","","","","","","","","","","","","","","","2","3","","1","3","2","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","4","Matlab","Latex","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","1","","","Y","","","","","","Y","","Y","Y","Y","","","","","","","1","1","1","","","","","","","3","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Y","","","","","","","","","","","1","1","1","1","1","1","","2731.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.13","2516.15","69.34","88.87","24.73","","","","","","","","","","","","","","","","","","",""
"399","","0","de","2048174290","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"400","1980-01-01 00:00:00","5","de","753448996","DLR","","5","2","","1","","","","","","","","","","","","","","","","","","","","5","5","","1","3","2","","","","","","","","","","","","","","","Y","Y","Y","","","","","","","","","Y","","","","3","Python","Matlab","Latex","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","1","","","Y","","","","Y","","Y","","Y","","Y","Y","","","","","","1","","1","1","","","","","","3","","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","Y","Y","Y","","","Y","","","Y","","","Y","","","","","","","","Y","","Y","","Y","Y","Y","","2","3","3","2","2","2","","416.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.91","109.22","71.99","120.23","55.04","","","","","","","","","","","","","","","","","","",""
"401","","2","de","1445706730","DLR","","5","7","","","","","","","","8","","","","","","","","","","","","","","1","3","","2","2","1","","","","","","","","","","","","","","","","","","","","","","","","Y","","","Y","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121.49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.69","55.8","","","","","","","","","","","","","","","","","","","","","",""
"402","","3","de","2050233539","DLR","","5","2","","1","","","","","","","","","","","","","","","","","","","","5","-oth-","Abteilungsleiter","1","2","2","","","","","","","","","","","","","","Y","","Y","","","","Y","","Y","","","","Y","","","","6","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","149.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.24","62.46","35.47","","","","","","","","","","","","","","","","","","","","",""
"403","1980-01-01 00:00:00","5","de","1126495023","DLR","","5","2","","5","","","","","","","","","","","","","","","","","","","","5","3","","1","3","4","","","","","","","","","","","","","","Y","","Y","Y","","","","","Y","","Y","Y","Y","","","","3","Matlab","C++","Python","25","","Y","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","1","","","Y","","","","Y","","","","","","Y","Y","Y","","","","","","","2","2","2","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","Y","Y","Y","Y","","2","2","2","2","2","2","","220.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.47","62.99","41.67","53.29","21.27","","","","","","","","","","","","","","","","","","",""
"404","1980-01-01 00:00:00","5","de","1848473245","DLR","","5","2","","1","","","","","","","","","","","","","","","","","","","","3","3","","1","5","3","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","Y","","","","Y","Y","Y","","","","3","Hypermesh","GTlab","PERMAS","10","","Y","","","GitHub","","","","","Y","Y","","","Y","","","","","","","","","","","","keine DOI","","","","","","","","","","1","","Y","Y","","","","","","Y","","Y","Y","Y","","","Y","","","","2","1","2","","","1","","","","3","3","3","","","3","","","","","","Y","","Y","Y","Y","","","","","Y","","","","","","Y","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","Y","Y","Y","Y","Y","Y","Y","Y","Y","","3","3","2","2","3","2","","540.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.77","138.15","102.64","184.5","69.3","","","","","","","","","","","","","","","","","","",""
"405","1980-01-01 00:00:00","5","de","1136228059","DLR","","5","4","","","","5","","","","","","","","","","","","","","","","","","5","3","","","3","3","","","","","","","","","","","","","","Y","Y","Y","Y","","Y","Y","Y","Y","","Y","","Y","","","miniSEED","3","MatLab","MS Excel","","80","","","","NASA und ESA Archive (PDS und PSA)","","","","","","Y","Y","","","Y","","","","","Y","Y","Y","Y","Y","Y","Y","Urheberrecht","","","","","","","","","","1","","Y","Y","","","","Y","","Y","Log-Dateien von Software","Y","Y","Y","","Y","","","","","","","","","","","","","","3","3","3","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","unterschiedlich","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","forschungsdaten ind zu variabel für formalisierte erfassung","","Y","","Y","Y","Y","Y","Y","","Y","","1","2","2","2","2","2","Zu den FAIR-Leitlinien: Etwas ""FAIR"" zu nennen bedeutet nicht, daß es fair ist. Insbesondere sind die FAIR-Leitlinien dahingehend UNFAIR, daß sie die publikation von Daten und Software erzwingen zu einem Zeitpunkt, zu dem vielleicht noch nicht alle geplanten Auswertungen erfolgt und nicht alle geplanten Projektziele erreicht sind. Das ist gerade für junge Wissenschaftler, die sich durch neue Methoden und ihre implementierung eine Reputation - und einen Vorteil in Ausschreibungen von Stellen und Projekten - erwerben müssen, ein Problem.
Grundsätzlich finde ich eine transparente archivierung von Forschungsdaten sinnvoll, habe als Wissenschaftler aber ganz einfach nicht die ressourcen dazu. Die Metadatenerfassung bei NASA und ESA-Archiven erfordert schulungen für die spezifischen Archivformate - Zeit, die der Forschung verlorengeht. Die Beschreibunggsprachen dieser Archive sind bereits extrem komplex, dennoch aber erkennbar an Daten von abbildenden Instrumenten ausgerichtet und damit nicht für beliebige Instrumente und Experimente geeignet. Breiter aufgestellte Konzepte hätten lediglich noch komplexere Beschreibungssprachen zur Folge.
Ich konnte die Dauer meiner Forschungserfahrung in dieser Umfrage nicht mal annähernd genau spezifizieren, da länger als 10 Jahre. Wenn schon diese Umfrage versucht, die Welt in ein zu einfaches Schema zu pressen, warum sollte ich dann erwarten, daß am Ende irgendwann eine brauchbare Archivierung von Forschungsdaten herauskommt?
Heutige Forschungsdaten für zukünftige KI-Verfahren geeignet zu formatieren ist (a) aussichslos und (b) nicht mein Problem. Aussichtslos, weil noch gar nicht klar ist, was zukünftige KI-Verfahren und -Projekte können oder benötigen. Nicht mein Problem, weil es nicht meine Aufgabe ist, die Datenaufbereitung anderer zu erledigen. Ich bin damit ausgelastet, meine eigenen Daten zu verarbeiten. Nebenbei gesagt werden KI-Verfahren aktuell überschätzt. ","2212.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.77","199.87","229.15","241.98","1459.6","","","","","","","","","","","","","","","","","","",""
"406","1980-01-01 00:00:00","5","de","327861826","DLR","","5","2","","1","","","","","","","","","","","","","","","","","","","","5","3","","1","3","2","","","","","","","","","","","","","","","","Y","Y","","","Y","","","","Y","Y","Y","","","","1","FORTRAN","Excel","","10","","Y","","","DLR FTP","Institutswebseite","","","","Y","","","","","Y","","","","","Y","","","Y","","","","","","","","","","","","","1","","","Y","","","","","","Y","","Y","","Y","Y","Y","","","","","1","","1","2","1","","","","","3","","3","3","3","","","","","","","","","Y","","","","","Y","","","Y","","Y","Y","Y","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Y","Y","Y","","Y","","Y","","Y","","2","2","2","2","2","2","","682.96","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.36","140.22","161.99","251.08","82.31","","","","","","","","","","","","","","","","","","",""
"407","1980-01-01 00:00:00","5","de","1472499909","DLR","","5","-oth-","","","","","","","","","","","","","","","","","","","","","","5","3","","1","2","4","","","","","","","","","","","","","","Y","","Y","Y","","Y","Y","","","","","","Y","","","","3","Matlab","LabView","Python","30","","","","auf Nachfrage über die Autoren","","","","","","","","Y","Y","Y","","","","","","Y","","","Y","","","","","","","","","","","","","1","","Y","Y","","","","Y","Y","Y","","Y","Y","Y","","","","","","","2","2","2","","","","","","","3","2","3","","","","","","","","","Y","","","","Y","Y","Y","Y","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","Y","Y","Y","Y","Y","Y","","2","2","3","1","2","3","","732.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.36","147.46","202.54","249.65","80.68","","","","","","","","","","","","","","","","","","",""
"408","1980-01-01 00:00:00","5","en","1499408634","DLR","","5","2","","","","","","","","","","","","","","","","","","","","","","1","2","","1","3","4","","","","","","","","","","","","","","Y","","Y","Y","","Y","","","","","Y","","Y","","","","0","Matlab","Excel","Foxit PDF editor","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","Y","","","","","","Y","","Y","Y","Y","Y","Y","","","","","1","1","1","1","1","","","","","3","3","3","3","3","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","Y","","","","","","Y","","","","","Y","Y","Y","Y","Y","","","","3","3","2","1","3","2","","807.53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128.76","148.95","67.25","373.59","88.98","","","","","","","","","","","","","","","","","","",""
